year,sex,name,n,prop
2000,F,Yukiko,5,2.51e-6
2000,F,Yukta,5,2.51e-6
2000,F,Yuleni,5,2.51e-6
2000,F,Yuliya,5,2.51e-6
2000,F,Yun,5,2.51e-6
2000,F,Yuneicy,5,2.51e-6
2000,F,Yurika,5,2.51e-6
2000,F,Yuriria,5,2.51e-6
2000,F,Yury,5,2.51e-6
2000,F,Zachariah,5,2.51e-6
2000,F,Zafirah,5,2.51e-6
2000,F,Zailey,5,2.51e-6
2000,F,Zakoria,5,2.51e-6
2000,F,Zakya,5,2.51e-6
2000,F,Zalaya,5,2.51e-6
2000,F,Zamanta,5,2.51e-6
2000,F,Zamariah,5,2.51e-6
2000,F,Zamiah,5,2.51e-6
2000,F,Zamiyah,5,2.51e-6
2000,F,Zanaii,5,2.51e-6
2000,F,Zanaria,5,2.51e-6
2000,F,Zanayah,5,2.51e-6
2000,F,Zareah,5,2.51e-6
2000,F,Zareen,5,2.51e-6
2000,F,Zarelia,5,2.51e-6
2000,F,Zarreah,5,2.51e-6
2000,F,Zaryia,5,2.51e-6
2000,F,Zawadi,5,2.51e-6
2000,F,Zayanna,5,2.51e-6
2000,F,Zaydee,5,2.51e-6
2000,F,Zaylee,5,2.51e-6
2000,F,Zehava,5,2.51e-6
2000,F,Zeltzin,5,2.51e-6
2000,F,Zhariah,5,2.51e-6
2000,F,Zikiria,5,2.51e-6
2000,F,Zineb,5,2.51e-6
2000,F,Zionah,5,2.51e-6
2000,F,Ziyana,5,2.51e-6
2000,F,Zlata,5,2.51e-6
2000,F,Zlaty,5,2.51e-6
2000,F,Zobia,5,2.51e-6
2000,F,Zoei,5,2.51e-6
2000,F,Zona,5,2.51e-6
2000,F,Zophia,5,2.51e-6
2000,F,Zori,5,2.51e-6
2000,F,Zorina,5,2.51e-6
2000,F,Zorriah,5,2.51e-6
2000,F,Zorya,5,2.51e-6
2000,F,Zoye,5,2.51e-6
2000,F,Zsazsa,5,2.51e-6
2000,F,Zyah,5,2.51e-6
2000,F,Zyaira,5,2.51e-6
2000,F,Zykeia,5,2.51e-6
2000,F,Zykeriah,5,2.51e-6
2000,F,Zykiera,5,2.51e-6
2000,F,Zyonna,5,2.51e-6
2000,F,Zyra,5,2.51e-6
2000,M,Jacob,34471,0.01651392
2000,M,Michael,32035,0.01534691
2000,M,Matthew,28572,0.0136879
2000,M,Joshua,27538,0.01319255
2000,M,Christopher,24931,0.01194362
2000,M,Nicholas,24652,0.01180996
2000,M,Andrew,23639,0.01132466
2000,M,Joseph,22825,0.0109347
2000,M,Daniel,22312,0.01068894
2000,M,Tyler,21503,0.01030138
2000,M,William,20659,0.00989704
2000,M,Brandon,20336,0.00974231
2000,M,Ryan,20264,0.00970781
2000,M,John,20092,0.00962541
2000,M,Zachary,19849,0.009509
2000,M,David,19767,0.00946972
2000,M,Anthony,19648,0.00941271
2000,M,James,17981,0.0086141
2000,M,Justin,17779,0.00851733
2000,M,Alexander,17282,0.00827923
2000,M,Jonathan,16882,0.00808761
2000,M,Christian,16056,0.0076919
2000,M,Austin,15944,0.00763824
2000,M,Dylan,15401,0.00737811
2000,M,Ethan,15223,0.00729284
2000,M,Benjamin,14840,0.00710935
2000,M,Noah,14270,0.00683629
2000,M,Samuel,14170,0.00678838
2000,M,Robert,13737,0.00658094
2000,M,Nathan,13036,0.00624512
2000,M,Cameron,12761,0.00611337
2000,M,Kevin,12667,0.00606834
2000,M,Thomas,12639,0.00605493
2000,M,Jose,12581,0.00602714
2000,M,Hunter,12535,0.0060051
2000,M,Jordan,12167,0.00582881
2000,M,Kyle,11969,0.00573395
2000,M,Caleb,9865,0.004726
2000,M,Jason,9772,0.00468144
2000,M,Logan,9736,0.0046642
2000,M,Aaron,9553,0.00457653
2000,M,Eric,9156,0.00438634
2000,M,Brian,8957,0.004291
2000,M,Gabriel,8678,0.00415734
2000,M,Adam,8133,0.00389625
2000,M,Jack,8121,0.0038905
2000,M,Isaiah,8028,0.00384595
2000,M,Juan,7709,0.00369313
2000,M,Luis,7657,0.00366822
2000,M,Connor,7529,0.00360689
2000,M,Charles,7524,0.0036045
2000,M,Elijah,7470,0.00357863
2000,M,Isaac,7432,0.00356043
2000,M,Steven,7355,0.00352354
2000,M,Evan,7332,0.00351252
2000,M,Jared,7323,0.00350821
2000,M,Sean,7316,0.00350485
2000,M,Timothy,7260,0.00347803
2000,M,Luke,7145,0.00342293
2000,M,Cody,7133,0.00341718
2000,M,Nathaniel,6797,0.00325622
2000,M,Alex,6746,0.00323179
2000,M,Seth,6717,0.00321789
2000,M,Mason,6516,0.0031216
2000,M,Richard,6352,0.00304303
2000,M,Carlos,6316,0.00302579
2000,M,Angel,6304,0.00302004
2000,M,Patrick,6294,0.00301525
2000,M,Devin,6153,0.0029477
2000,M,Bryan,6141,0.00294195
2000,M,Cole,5926,0.00283895
2000,M,Jackson,5903,0.00282793
2000,M,Ian,5886,0.00281979
2000,M,Garrett,5840,0.00279775
2000,M,Trevor,5745,0.00275224
2000,M,Jesus,5680,0.0027211
2000,M,Chase,5440,0.00260612
2000,M,Adrian,5339,0.00255774
2000,M,Mark,5224,0.00250265
2000,M,Blake,5142,0.00246336
2000,M,Sebastian,5027,0.00240827
2000,M,Antonio,4890,0.00234264
2000,M,Lucas,4818,0.00230814
2000,M,Jeremy,4737,0.00226934
2000,M,Gavin,4686,0.00224491
2000,M,Miguel,4671,0.00223772
2000,M,Julian,4589,0.00219844
2000,M,Dakota,4553,0.00218119
2000,M,Alejandro,4509,0.00216011
2000,M,Jesse,4483,0.00214766
2000,M,Dalton,4445,0.00212945
2000,M,Bryce,4318,0.00206861
2000,M,Tanner,4235,0.00202885
2000,M,Kenneth,4149,0.00198765
2000,M,Stephen,4135,0.00198094
2000,M,Jake,4088,0.00195843
2000,M,Victor,4051,0.0019407
2000,M,Spencer,4043,0.00193687
2000,M,Marcus,3795,0.00181806
2000,M,Paul,3791,0.00181614
2000,M,Brendan,3657,0.00175195
2000,M,Jeremiah,3642,0.00174476
2000,M,Xavier,3639,0.00174332
2000,M,Jeffrey,3563,0.00170692
2000,M,Tristan,3530,0.00169111
2000,M,Jalen,3513,0.00168296
2000,M,Jorge,3495,0.00167434
2000,M,Edward,3480,0.00166715
2000,M,Riley,3420,0.00163841
2000,M,Colton,3410,0.00163362
2000,M,Wyatt,3409,0.00163314
2000,M,Joel,3378,0.00161829
2000,M,Maxwell,3364,0.00161158
2000,M,Aidan,3295,0.00157853
2000,M,Travis,3289,0.00157565
2000,M,Shane,3273,0.00156799
2000,M,Colin,3255,0.00155936
2000,M,Dominic,3246,0.00155505
2000,M,Carson,3239,0.0015517
2000,M,Vincent,3233,0.00154882
2000,M,Derek,3212,0.00153876
2000,M,Oscar,3178,0.00152247
2000,M,Grant,3173,0.00152008
2000,M,Eduardo,3157,0.00151241
2000,M,Peter,3146,0.00150714
2000,M,Henry,3118,0.00149373
2000,M,Parker,3100,0.00148511
2000,M,Collin,3044,0.00145828
2000,M,Hayden,3044,0.00145828
2000,M,George,3037,0.00145493
2000,M,Bradley,3016,0.00144487
2000,M,Mitchell,2984,0.00142954
2000,M,Devon,2972,0.00142379
2000,M,Ricardo,2917,0.00139744
2000,M,Shawn,2891,0.00138498
2000,M,Taylor,2853,0.00136678
2000,M,Nicolas,2846,0.00136342
2000,M,Gregory,2838,0.00135959
2000,M,Francisco,2835,0.00135815
2000,M,Liam,2780,0.00133181
2000,M,Kaleb,2743,0.00131408
2000,M,Preston,2743,0.00131408
2000,M,Erik,2722,0.00130402
2000,M,Alexis,2714,0.00130019
2000,M,Owen,2714,0.00130019
2000,M,Omar,2686,0.00128677
2000,M,Diego,2683,0.00128534
2000,M,Dustin,2620,0.00125516
2000,M,Corey,2608,0.00124941
2000,M,Fernando,2601,0.00124605
2000,M,Clayton,2564,0.00122833
2000,M,Carter,2550,0.00122162
2000,M,Ivan,2529,0.00121156
2000,M,Jaden,2520,0.00120725
2000,M,Javier,2491,0.00119336
2000,M,Alec,2479,0.00118761
2000,M,Johnathan,2468,0.00118234
2000,M,Scott,2457,0.00117707
2000,M,Manuel,2426,0.00116222
2000,M,Cristian,2422,0.0011603
2000,M,Alan,2414,0.00115647
2000,M,Raymond,2401,0.00115024
2000,M,Brett,2382,0.00114114
2000,M,Max,2355,0.0011282
2000,M,Andres,2354,0.00112772
2000,M,Gage,2348,0.00112485
2000,M,Mario,2333,0.00111766
2000,M,Dawson,2312,0.0011076
2000,M,Dillon,2263,0.00108413
2000,M,Cesar,2259,0.00108221
2000,M,Wesley,2216,0.00106161
2000,M,Levi,2190,0.00104916
2000,M,Jakob,2161,0.00103526
2000,M,Chandler,2131,0.00102089
2000,M,Martin,2108,0.00100987
2000,M,Malik,2084,9.9838e-4
2000,M,Edgar,2072,9.9263e-4
2000,M,Trenton,2063,9.8832e-4
2000,M,Sergio,2062,9.8784e-4
2000,M,Josiah,2028,9.7155e-4
2000,M,Nolan,2027,9.7107e-4
2000,M,Marco,2024,9.6963e-4
2000,M,Peyton,2001,9.5861e-4
2000,M,Harrison,1982,9.4951e-4
2000,M,Hector,1979,9.4807e-4
2000,M,Micah,1975,9.4616e-4
2000,M,Roberto,1956,9.3705e-4
2000,M,Drew,1948,9.3322e-4
2000,M,Brady,1883,9.0208e-4
2000,M,Erick,1883,9.0208e-4
2000,M,Conner,1880,9.0065e-4
2000,M,Jonah,1833,8.7813e-4
2000,M,Casey,1822,8.7286e-4
2000,M,Jayden,1821,8.7238e-4
2000,M,Edwin,1800,8.6232e-4
2000,M,Emmanuel,1800,8.6232e-4
2000,M,Andre,1796,8.604e-4
2000,M,Phillip,1774,8.4986e-4
2000,M,Brayden,1760,8.4316e-4
2000,M,Landon,1758,8.422e-4
2000,M,Giovanni,1757,8.4172e-4
2000,M,Bailey,1755,8.4076e-4
2000,M,Ronald,1750,8.3837e-4
2000,M,Braden,1733,8.3022e-4
2000,M,Damian,1720,8.24e-4
2000,M,Donovan,1717,8.2256e-4
2000,M,Ruben,1716,8.2208e-4
2000,M,Frank,1708,8.1825e-4
2000,M,Pedro,1703,8.1585e-4
2000,M,Gerardo,1702,8.1537e-4
2000,M,Andy,1695,8.1202e-4
2000,M,Chance,1694,8.1154e-4
2000,M,Abraham,1680,8.0483e-4
2000,M,Calvin,1679,8.0435e-4
2000,M,Trey,1652,7.9142e-4
2000,M,Cade,1646,7.8854e-4
2000,M,Donald,1609,7.7082e-4
2000,M,Derrick,1596,7.6459e-4
2000,M,Payton,1581,7.574e-4
2000,M,Darius,1564,7.4926e-4
2000,M,Enrique,1535,7.3537e-4
2000,M,Keith,1525,7.3058e-4
2000,M,Raul,1518,7.2722e-4
2000,M,Jaylen,1514,7.2531e-4
2000,M,Troy,1513,7.2483e-4
2000,M,Jonathon,1497,7.1716e-4
2000,M,Cory,1495,7.1621e-4
2000,M,Marc,1484,7.1094e-4
2000,M,Skyler,1472,7.0519e-4
2000,M,Rafael,1471,7.0471e-4
2000,M,Trent,1470,7.0423e-4
2000,M,Griffin,1468,7.0327e-4
2000,M,Colby,1464,7.0135e-4
2000,M,Eli,1464,7.0135e-4
2000,M,Johnny,1459,6.9896e-4
2000,M,Chad,1452,6.9561e-4
2000,M,Armando,1443,6.9129e-4
2000,M,Kobe,1432,6.8602e-4
2000,M,Caden,1406,6.7357e-4
2000,M,Marcos,1406,6.7357e-4
2000,M,Cooper,1405,6.7309e-4
2000,M,Elias,1403,6.7213e-4
2000,M,Brenden,1394,6.6782e-4
2000,M,Israel,1384,6.6303e-4
2000,M,Avery,1370,6.5632e-4
2000,M,Zane,1368,6.5536e-4
2000,M,Dante,1352,6.477e-4
2000,M,Josue,1351,6.4722e-4
2000,M,Zackary,1351,6.4722e-4
2000,M,Allen,1347,6.453e-4
2000,M,Mathew,1343,6.4339e-4
2000,M,Dennis,1339,6.4147e-4
2000,M,Leonardo,1330,6.3716e-4
2000,M,Ashton,1315,6.2997e-4
2000,M,Philip,1311,6.2806e-4
2000,M,Julio,1306,6.2566e-4
2000,M,Miles,1305,6.2518e-4
2000,M,Damien,1302,6.2375e-4
2000,M,Ty,1295,6.2039e-4
2000,M,Gustavo,1290,6.18e-4
2000,M,Drake,1270,6.0842e-4
2000,M,Jaime,1262,6.0458e-4
2000,M,Simon,1251,5.9931e-4
2000,M,Jerry,1248,5.9788e-4
2000,M,Curtis,1240,5.9404e-4
2000,M,Kameron,1225,5.8686e-4
2000,M,Lance,1221,5.8494e-4
2000,M,Brock,1219,5.8398e-4
2000,M,Bryson,1206,5.7775e-4
2000,M,Alberto,1199,5.744e-4
2000,M,Dominick,1190,5.7009e-4
2000,M,Jimmy,1189,5.6961e-4
2000,M,Kaden,1187,5.6865e-4
2000,M,Douglas,1173,5.6195e-4
2000,M,Gary,1167,5.5907e-4
2000,M,Brennan,1158,5.5476e-4
2000,M,Zachery,1150,5.5093e-4
2000,M,Randy,1136,5.4422e-4
2000,M,Louis,1134,5.4326e-4
2000,M,Larry,1118,5.356e-4
2000,M,Nickolas,1089,5.217e-4
2000,M,Albert,1086,5.2027e-4
2000,M,Tony,1086,5.2027e-4
2000,M,Fabian,1081,5.1787e-4
2000,M,Keegan,1080,5.1739e-4
2000,M,Saul,1058,5.0685e-4
2000,M,Danny,1056,5.0589e-4
2000,M,Tucker,1047,5.0158e-4
2000,M,Myles,1044,5.0015e-4
2000,M,Damon,1043,4.9967e-4
2000,M,Arturo,1038,4.9727e-4
2000,M,Corbin,1034,4.9536e-4
2000,M,Deandre,1032,4.944e-4
2000,M,Ricky,1024,4.9056e-4
2000,M,Kristopher,1021,4.8913e-4
2000,M,Lane,1015,4.8625e-4
2000,M,Pablo,1009,4.8338e-4
2000,M,Darren,1006,4.8194e-4
2000,M,Jarrett,1004,4.8098e-4
2000,M,Zion,1004,4.8098e-4
2000,M,Alfredo,999,4.7859e-4
2000,M,Micheal,993,4.7571e-4
2000,M,Angelo,991,4.7476e-4
2000,M,Carl,988,4.7332e-4
2000,M,Oliver,978,4.6853e-4
2000,M,Kyler,963,4.6134e-4
2000,M,Tommy,959,4.5943e-4
2000,M,Walter,949,4.5463e-4
2000,M,Dallas,943,4.5176e-4
2000,M,Jace,938,4.4936e-4
2000,M,Quinn,937,4.4889e-4
2000,M,Theodore,934,4.4745e-4
2000,M,Grayson,926,4.4362e-4
2000,M,Lorenzo,922,4.417e-4
2000,M,Joe,918,4.3978e-4
2000,M,Arthur,914,4.3787e-4
2000,M,Bryant,903,4.326e-4
2000,M,Brent,900,4.3116e-4
2000,M,Roman,900,4.3116e-4
2000,M,Russell,894,4.2829e-4
2000,M,Ramon,892,4.2733e-4
2000,M,Lawrence,888,4.2541e-4
2000,M,Moises,888,4.2541e-4
2000,M,Aiden,881,4.2206e-4
2000,M,Quentin,871,4.1727e-4
2000,M,Jay,868,4.1583e-4
2000,M,Tyrese,868,4.1583e-4
2000,M,Tristen,864,4.1391e-4
2000,M,Emanuel,859,4.1152e-4
2000,M,Salvador,852,4.0817e-4
2000,M,Terry,847,4.0577e-4
2000,M,Morgan,839,4.0194e-4
2000,M,Jeffery,837,4.0098e-4
2000,M,Esteban,822,3.9379e-4
2000,M,Tyson,818,3.9188e-4
2000,M,Braxton,814,3.8996e-4
2000,M,Branden,810,3.8804e-4
2000,M,Marvin,810,3.8804e-4
2000,M,Brody,808,3.8709e-4
2000,M,Craig,807,3.8661e-4
2000,M,Ismael,803,3.8469e-4
2000,M,Rodney,799,3.8277e-4
2000,M,Isiah,797,3.8182e-4
2000,M,Maurice,795,3.8086e-4
2000,M,Marshall,794,3.8038e-4
2000,M,Ernesto,792,3.7942e-4
2000,M,Emilio,790,3.7846e-4
2000,M,Brendon,787,3.7703e-4
2000,M,Kody,783,3.7511e-4
2000,M,Eddie,781,3.7415e-4
2000,M,Malachi,767,3.6744e-4
2000,M,Abel,763,3.6553e-4
2000,M,Keaton,761,3.6457e-4
2000,M,Jon,752,3.6026e-4
2000,M,Shaun,751,3.5978e-4
2000,M,Skylar,748,3.5834e-4
2000,M,Ezekiel,740,3.5451e-4
2000,M,Nikolas,739,3.5403e-4
2000,M,Santiago,737,3.5307e-4
2000,M,Kendall,733,3.5116e-4
2000,M,Axel,732,3.5068e-4
2000,M,Camden,731,3.502e-4
2000,M,Trevon,731,3.502e-4
2000,M,Bobby,730,3.4972e-4
2000,M,Conor,726,3.478e-4
2000,M,Jamal,726,3.478e-4
2000,M,Lukas,723,3.4637e-4
2000,M,Malcolm,715,3.4253e-4
2000,M,Zackery,710,3.4014e-4
2000,M,Jayson,709,3.3966e-4
2000,M,Javon,705,3.3774e-4
2000,M,Roger,701,3.3583e-4
2000,M,Reginald,700,3.3535e-4
2000,M,Zachariah,700,3.3535e-4
2000,M,Desmond,698,3.3439e-4
2000,M,Felix,696,3.3343e-4
2000,M,Johnathon,696,3.3343e-4
2000,M,Dean,695,3.3295e-4
2000,M,Quinton,688,3.296e-4
2000,M,Ali,682,3.2672e-4
2000,M,Davis,681,3.2624e-4
2000,M,Gerald,680,3.2577e-4
2000,M,Rodrigo,680,3.2577e-4
2000,M,Demetrius,679,3.2529e-4
2000,M,Billy,670,3.2097e-4
2000,M,Rene,662,3.1714e-4
2000,M,Reece,660,3.1618e-4
2000,M,Kelvin,657,3.1475e-4
2000,M,Leo,657,3.1475e-4
2000,M,Justice,656,3.1427e-4
2000,M,Guillermo,651,3.1187e-4
2000,M,Chris,650,3.1139e-4
2000,M,Kevon,649,3.1091e-4
2000,M,Steve,649,3.1091e-4
2000,M,Frederick,647,3.0996e-4
2000,M,Clay,641,3.0708e-4
2000,M,Weston,641,3.0708e-4
2000,M,Dorian,639,3.0612e-4
2000,M,Hugo,637,3.0517e-4
2000,M,Roy,636,3.0469e-4
2000,M,Orlando,634,3.0373e-4
2000,M,Terrance,628,3.0085e-4
2000,M,Kai,621,2.975e-4
2000,M,Khalil,619,2.9654e-4
2000,M,Graham,618,2.9606e-4
2000,M,Noel,616,2.9511e-4
2000,M,Willie,610,2.9223e-4
2000,M,Nathanael,609,2.9175e-4
2000,M,Terrell,608,2.9127e-4
2000,M,Tyrone,607,2.9079e-4
2000,M,Camron,606,2.9031e-4
2000,M,Mauricio,605,2.8984e-4
2000,M,Amir,602,2.884e-4
2000,M,Darian,599,2.8696e-4
2000,M,Jarod,599,2.8696e-4
2000,M,Nelson,599,2.8696e-4
2000,M,Kade,593,2.8409e-4
2000,M,Reese,592,2.8361e-4
2000,M,Kristian,591,2.8313e-4
2000,M,Garret,590,2.8265e-4
2000,M,Rodolfo,587,2.8121e-4
2000,M,Marquis,586,2.8073e-4
2000,M,Dane,583,2.793e-4
2000,M,Felipe,583,2.793e-4
2000,M,Todd,583,2.793e-4
2000,M,Elian,578,2.769e-4
2000,M,Walker,578,2.769e-4
2000,M,Mateo,572,2.7403e-4
2000,M,Jaylon,568,2.7211e-4
2000,M,Kenny,566,2.7115e-4
2000,M,Bruce,563,2.6971e-4
2000,M,Damion,562,2.6924e-4
2000,M,Ezra,562,2.6924e-4
2000,M,Ross,561,2.6876e-4
2000,M,Francis,559,2.678e-4
2000,M,Tate,547,2.6205e-4
2000,M,Reid,545,2.6109e-4
2000,M,Warren,545,2.6109e-4
2000,M,Byron,544,2.6061e-4
2000,M,Randall,543,2.6013e-4
2000,M,Bennett,542,2.5965e-4
2000,M,Jermaine,539,2.5822e-4
2000,M,Triston,539,2.5822e-4
2000,M,Jaquan,536,2.5678e-4
2000,M,Harley,535,2.563e-4
2000,M,Jessie,533,2.5534e-4
2000,M,Duncan,530,2.5391e-4
2000,M,Franklin,530,2.5391e-4
2000,M,Reed,529,2.5343e-4
2000,M,Charlie,528,2.5295e-4
2000,M,Blaine,527,2.5247e-4
2000,M,Braeden,527,2.5247e-4
2000,M,Holden,527,2.5247e-4
2000,M,Ahmad,526,2.5199e-4
2000,M,Issac,520,2.4911e-4
2000,M,Kendrick,518,2.4816e-4
2000,M,Melvin,518,2.4816e-4
2000,M,Moses,517,2.4768e-4
2000,M,Sawyer,517,2.4768e-4
2000,M,Solomon,516,2.472e-4
2000,M,Sam,514,2.4624e-4
2000,M,Jaylin,512,2.4528e-4
2000,M,Alvin,511,2.448e-4
2000,M,Cedric,511,2.448e-4
2000,M,Jordon,508,2.4337e-4
2000,M,Mohammad,508,2.4337e-4
2000,M,Beau,507,2.4289e-4
2000,M,Elliot,503,2.4097e-4
2000,M,Lee,501,2.4001e-4
2000,M,Darrell,499,2.3905e-4
2000,M,Jarred,498,2.3858e-4
2000,M,Mohamed,498,2.3858e-4
2000,M,Davion,496,2.3762e-4
2000,M,Wade,496,2.3762e-4
2000,M,Tomas,494,2.3666e-4
2000,M,Uriel,494,2.3666e-4
2000,M,Jaxon,493,2.3618e-4
2000,M,Deven,491,2.3522e-4
2000,M,Maximilian,491,2.3522e-4
2000,M,Gilberto,490,2.3474e-4
2000,M,Rogelio,490,2.3474e-4
2000,M,Ronnie,488,2.3378e-4
2000,M,Julius,485,2.3235e-4
2000,M,Allan,484,2.3187e-4
2000,M,Joey,481,2.3043e-4
2000,M,Brayan,480,2.2995e-4
2000,M,Deshawn,480,2.2995e-4
2000,M,Terrence,480,2.2995e-4
2000,M,Noe,477,2.2851e-4
2000,M,Alfonso,476,2.2804e-4
2000,M,Ahmed,475,2.2756e-4
2000,M,Tyree,466,2.2325e-4
2000,M,Tyrell,464,2.2229e-4
2000,M,Jerome,461,2.2085e-4
2000,M,Devan,460,2.2037e-4
2000,M,Neil,460,2.2037e-4
2000,M,Ramiro,459,2.1989e-4
2000,M,Pierce,458,2.1941e-4
2000,M,Davon,457,2.1893e-4
2000,M,Devonte,456,2.1845e-4
2000,M,Leon,456,2.1845e-4
2000,M,Jamie,455,2.1798e-4
2000,M,Adan,454,2.175e-4
2000,M,Eugene,453,2.1702e-4
2000,M,Stanley,453,2.1702e-4
2000,M,Marlon,452,2.1654e-4
2000,M,Wayne,452,2.1654e-4
2000,M,Leonard,451,2.1606e-4
2000,M,Quincy,451,2.1606e-4
2000,M,Will,447,2.1414e-4
2000,M,Alvaro,440,2.1079e-4
2000,M,Ernest,439,2.1031e-4
2000,M,Harry,438,2.0983e-4
2000,M,Addison,436,2.0887e-4
2000,M,Jonas,436,2.0887e-4
2000,M,Ray,435,2.0839e-4
2000,M,Alonzo,434,2.0792e-4
2000,M,Jadon,434,2.0792e-4
2000,M,Keyshawn,430,2.06e-4
2000,M,Rolando,430,2.06e-4
2000,M,Mohammed,428,2.0504e-4
2000,M,Tristin,427,2.0456e-4
2000,M,Donte,426,2.0408e-4
2000,M,Leonel,423,2.0265e-4
2000,M,Dominique,422,2.0217e-4
2000,M,Wilson,421,2.0169e-4
2000,M,Gilbert,419,2.0073e-4
2000,M,Kieran,416,1.9929e-4
2000,M,Coby,415,1.9881e-4
2000,M,Dangelo,415,1.9881e-4
2000,M,Colten,411,1.969e-4
2000,M,Keenan,411,1.969e-4
2000,M,Koby,411,1.969e-4
2000,M,Jarrod,410,1.9642e-4
2000,M,Dale,407,1.9498e-4
2000,M,Toby,407,1.9498e-4
2000,M,Dwayne,406,1.945e-4
2000,M,Harold,406,1.945e-4
2000,M,Elliott,405,1.9402e-4
2000,M,Osvaldo,399,1.9115e-4
2000,M,Cyrus,397,1.9019e-4
2000,M,Kolby,396,1.8971e-4
2000,M,Sage,392,1.8779e-4
2000,M,Coleman,388,1.8588e-4
2000,M,Declan,388,1.8588e-4
2000,M,Adolfo,386,1.8492e-4
2000,M,Ariel,384,1.8396e-4
2000,M,Brennen,384,1.8396e-4
2000,M,Darryl,384,1.8396e-4
2000,M,Trace,384,1.8396e-4
2000,M,Orion,382,1.83e-4
2000,M,Shamar,382,1.83e-4
2000,M,Efrain,381,1.8252e-4
2000,M,Rudy,381,1.8252e-4
2000,M,Keshawn,380,1.8205e-4
2000,M,Ulises,379,1.8157e-4
2000,M,Darien,378,1.8109e-4
2000,M,Braydon,377,1.8061e-4
2000,M,Ben,376,1.8013e-4
2000,M,Vicente,375,1.7965e-4
2000,M,Nasir,373,1.7869e-4
2000,M,Dayton,371,1.7773e-4
2000,M,Joaquin,367,1.7582e-4
2000,M,Karl,366,1.7534e-4
2000,M,Dandre,364,1.7438e-4
2000,M,Isaias,364,1.7438e-4
2000,M,Cullen,363,1.739e-4
2000,M,Rylan,363,1.739e-4
2000,M,Sterling,363,1.739e-4
2000,M,Quintin,361,1.7294e-4
2000,M,Stefan,360,1.7246e-4
2000,M,Brice,357,1.7103e-4
2000,M,Lewis,354,1.6959e-4
2000,M,Gunnar,352,1.6863e-4
2000,M,Humberto,352,1.6863e-4
2000,M,Nigel,349,1.6719e-4
2000,M,Alfred,348,1.6672e-4
2000,M,Agustin,345,1.6528e-4
2000,M,Asher,345,1.6528e-4
2000,M,Daquan,344,1.648e-4
2000,M,Easton,344,1.648e-4
2000,M,Salvatore,344,1.648e-4
2000,M,Jaron,342,1.6384e-4
2000,M,Nathanial,341,1.6336e-4
2000,M,Ralph,341,1.6336e-4
2000,M,Everett,340,1.6288e-4
2000,M,Tobias,339,1.624e-4
2000,M,Hudson,338,1.6192e-4
2000,M,Marquise,336,1.6097e-4
2000,M,Glenn,335,1.6049e-4
2000,M,Antoine,334,1.6001e-4
2000,M,Jasper,334,1.6001e-4
2000,M,Elvis,333,1.5953e-4
2000,M,Kane,333,1.5953e-4
2000,M,Sidney,333,1.5953e-4
2000,M,Aron,331,1.5857e-4
2000,M,Ezequiel,331,1.5857e-4
2000,M,Tylor,331,1.5857e-4
2000,M,Dashawn,329,1.5761e-4
2000,M,Devyn,329,1.5761e-4
2000,M,Mike,329,1.5761e-4
2000,M,Silas,328,1.5713e-4
2000,M,Jaiden,327,1.5665e-4
2000,M,Jayce,321,1.5378e-4
2000,M,Deonte,320,1.533e-4
2000,M,Romeo,318,1.5234e-4
2000,M,Deon,317,1.5186e-4
2000,M,Cristopher,315,1.5091e-4
2000,M,Freddy,315,1.5091e-4
2000,M,Kurt,315,1.5091e-4
2000,M,Kolton,314,1.5043e-4
2000,M,River,314,1.5043e-4
2000,M,August,310,1.4851e-4
2000,M,Roderick,310,1.4851e-4
2000,M,Clarence,309,1.4803e-4
2000,M,Derick,309,1.4803e-4
2000,M,Jamar,304,1.4564e-4
2000,M,Raphael,304,1.4564e-4
2000,M,Kareem,303,1.4516e-4
2000,M,Muhammad,303,1.4516e-4
2000,M,Rohan,303,1.4516e-4
2000,M,Demarcus,302,1.4468e-4
2000,M,Sheldon,301,1.442e-4
2000,M,Cayden,300,1.4372e-4
2000,M,Markus,300,1.4372e-4
2000,M,Luca,297,1.4228e-4
2000,M,Tre,294,1.4085e-4
2000,M,Titus,292,1.3989e-4
2000,M,Jamison,291,1.3941e-4
2000,M,Jean,291,1.3941e-4
2000,M,Rory,290,1.3893e-4
2000,M,Brad,289,1.3845e-4
2000,M,Clinton,289,1.3845e-4
2000,M,Jaylan,289,1.3845e-4
2000,M,Emiliano,288,1.3797e-4
2000,M,Jevon,288,1.3797e-4
2000,M,Julien,287,1.3749e-4
2000,M,Lamar,286,1.3701e-4
2000,M,Alonso,285,1.3653e-4
2000,M,Cordell,285,1.3653e-4
2000,M,Gordon,284,1.3606e-4
2000,M,Ignacio,283,1.3558e-4
2000,M,Cruz,282,1.351e-4
2000,M,Jett,282,1.351e-4
2000,M,Keon,282,1.351e-4
2000,M,Baby,281,1.3462e-4
2000,M,Rashad,281,1.3462e-4
2000,M,Tariq,281,1.3462e-4
2000,M,Armani,280,1.3414e-4
2000,M,Milton,280,1.3414e-4
2000,M,Deangelo,279,1.3366e-4
2000,M,Geoffrey,278,1.3318e-4
2000,M,Elisha,277,1.327e-4
2000,M,Moshe,276,1.3222e-4
2000,M,Bernard,275,1.3174e-4
2000,M,Asa,274,1.3126e-4
2000,M,Bret,274,1.3126e-4
